name	self_contained	abs_clusters	residual_class	ours_st	ours_t	base_st	base_t	full_nodes	residual_nodes	n_oxidd	n_ltlsynt
lift_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					153	153	0	1
lift_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					352	352	0	1
lift_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					483	483	0	1
lift_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					822	822	0	1
lift_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1015	1015	0	1
lift_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1214	1214	0	1
lift_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1413	1413	0	1
lift_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1998	1998	0	1
lift_unary_enc_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1135	1135	0	1
lift_unary_enc_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					143	143	0	1
lift_unary_enc_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					232	232	0	1
lift_unary_enc_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					331	331	0	1
lift_unary_enc_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					440	440	0	1
lift_unary_enc_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					559	559	0	1
lift_unary_enc_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					688	688	0	1
lift_unary_enc_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					827	827	0	1
lift_unary_enc_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					976	976	0	1
lift_wrong_physics_unreal_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					2479	2479	0	1
lift_wrong_physics_unreal_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					153	153	0	1
lift_wrong_physics_unreal_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					367	367	0	1
lift_wrong_physics_unreal_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					513	513	0	1
lift_wrong_physics_unreal_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					883	883	0	1
lift_wrong_physics_unreal_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1097	1097	0	1
lift_wrong_physics_unreal_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1315	1315	0	1
lift_wrong_physics_unreal_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1533	1533	0	1
lift_wrong_physics_unreal_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					2177	2177	0	1
lilydemo01.tlsf	0	0	liveness (F/U/GF/Buchi)					25	25	0	1
lilydemo02.tlsf	0	0	liveness (F/U/GF/Buchi)					25	25	0	1
lilydemo03.tlsf	0	0	liveness (F/U/GF/Buchi)					31	31	0	1
lilydemo04.tlsf	0	0	liveness (F/U/GF/Buchi)					34	34	0	1
lilydemo04_modified.tlsf	0	0	liveness (F/U/GF/Buchi)					33	33	0	1
lilydemo05.tlsf	0	0	liveness (F/U/GF/Buchi)					40	40	0	1
lilydemo06.tlsf	0	0	liveness (F/U/GF/Buchi)					43	43	0	1
lilydemo07.tlsf	0	0	liveness (F/U/GF/Buchi)					44	44	0	1
lilydemo08.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.046799563977401704	SOLVED	0.026259086007485166	3	0	1	0
lilydemo09.tlsf	0	0	liveness (F/U/GF/Buchi)					24	24	0	1
lilydemo10.tlsf	0	0	liveness (F/U/GF/Buchi)					6	6	0	1
lilydemo11.tlsf	0	0	liveness (F/U/GF/Buchi)					12	12	0	1
lilydemo12.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
lilydemo13.tlsf	0	0	liveness (F/U/GF/Buchi)					13	13	0	1
lilydemo14.tlsf	0	0	GR(2+) generalized reactivity					21	21	0	1
lilydemo15.tlsf	0	0	liveness (F/U/GF/Buchi)					25	25	0	1
lilydemo16.tlsf	0	0	liveness (F/U/GF/Buchi)					45	45	0	1
lilydemo17.tlsf	0	0	GR(2+) generalized reactivity					35	35	0	1
lilydemo18.tlsf	0	0	GR(2+) generalized reactivity					58	58	0	1
lilydemo19.tlsf	0	0	liveness (F/U/GF/Buchi)					18	18	0	1
lilydemo20.tlsf	0	0	liveness (F/U/GF/Buchi)					80	80	0	1
lilydemo21.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.048067583004012704	SOLVED	0.10480112698860466	138	0	1	0
lilydemo22.tlsf	0	0	liveness (F/U/GF/Buchi)					66	66	0	1
lilydemo23.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.056827101012459025	SOLVED	0.024939952010754496	14	0	1	0
load_balancer_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					371	371	0	1
load_balancer_pb_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					410	410	0	1
load_balancer_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					449	449	0	1
load_balancer_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					83	83	0	1
load_balancer_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					116	116	0	1
load_balancer_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					149	149	0	1
load_balancer_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					185	185	0	1
load_balancer_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					221	221	0	1
load_balancer_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					257	257	0	1
load_balancer_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					293	293	0	1
load_balancer_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					332	332	0	1
load_balancer_unreal1_pb_2_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					102	102	0	1
load_balancer_unreal1_pb_2_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					103	103	0	1
load_balancer_unreal1_pb_2_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					104	104	0	1
load_balancer_unreal1_pb_2_13_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					105	105	0	1
load_balancer_unreal1_pb_2_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					106	106	0	1
load_balancer_unreal1_pb_2_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					107	107	0	1
load_balancer_unreal1_pb_2_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					108	108	0	1
load_balancer_unreal1_pb_2_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					93	93	0	1
load_balancer_unreal1_pb_2_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					94	94	0	1
load_balancer_unreal1_pb_2_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					95	95	0	1
load_balancer_unreal1_pb_2_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					96	96	0	1
load_balancer_unreal1_pb_2_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					97	97	0	1
load_balancer_unreal1_pb_2_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					98	98	0	1
load_balancer_unreal1_pb_2_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					99	99	0	1
load_balancer_unreal1_pb_2_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					100	100	0	1
load_balancer_unreal1_pb_2_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					101	101	0	1
load_balancer_unreal1_pb_3_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					173	173	0	1
load_balancer_unreal1_pb_3_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					176	176	0	1
load_balancer_unreal1_pb_3_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					179	179	0	1
load_balancer_unreal1_pb_3_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					146	146	0	1
load_balancer_unreal1_pb_3_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					149	149	0	1
load_balancer_unreal1_pb_3_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					152	152	0	1
load_balancer_unreal1_pb_3_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					155	155	0	1
load_balancer_unreal1_pb_3_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					158	158	0	1
load_balancer_unreal1_pb_3_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					161	161	0	1
load_balancer_unreal1_pb_3_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					164	164	0	1
load_balancer_unreal1_pb_3_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					167	167	0	1
load_balancer_unreal1_pb_3_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					170	170	0	1
load_balancer_unreal1_pb_4_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					263	263	0	1
load_balancer_unreal1_pb_4_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					269	269	0	1
load_balancer_unreal1_pb_4_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					275	275	0	1
load_balancer_unreal1_pb_4_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					209	209	0	1
load_balancer_unreal1_pb_4_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					215	215	0	1
load_balancer_unreal1_pb_4_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					221	221	0	1
load_balancer_unreal1_pb_4_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					227	227	0	1
load_balancer_unreal1_pb_4_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					233	233	0	1
load_balancer_unreal1_pb_4_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					239	239	0	1
load_balancer_unreal1_pb_4_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					245	245	0	1
load_balancer_unreal1_pb_4_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					251	251	0	1
load_balancer_unreal1_pb_4_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					257	257	0	1
load_balancer_unreal1_pb_5_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					295	295	0	1
load_balancer_unreal1_pb_5_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					305	305	0	1
load_balancer_unreal1_pb_5_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					315	315	0	1
load_balancer_unreal1_pb_5_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					325	325	0	1
load_balancer_unreal1_pb_5_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					335	335	0	1
load_balancer_unreal1_pb_5_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					345	345	0	1
load_balancer_unreal1_pb_6_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					371	371	0	1
load_balancer_unreal1_pb_6_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					386	386	0	1
load_balancer_unreal1_pb_6_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					401	401	0	1
load_balancer_unreal1_pb_6_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					416	416	0	1
load_balancer_unreal1_pb_6_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					431	431	0	1
load_balancer_unreal2_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					93	93	0	1
load_balancer_unreal2_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					146	146	0	1
load_balancer_unreal2_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					209	209	0	1
load_balancer_unreal2_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					285	285	0	1
load_balancer_unreal2_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					371	371	0	1
load_balancer_unreal2_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					467	467	0	1
load_balancer_unreal2_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					573	573	0	1
ltl2dba01.tlsf	0	0	liveness (F/U/GF/Buchi)					11	11	0	1
ltl2dba02.tlsf	0	0	liveness (F/U/GF/Buchi)					21	21	0	1
ltl2dba03.tlsf	0	0	liveness (F/U/GF/Buchi)					13	13	0	1
ltl2dba04.tlsf	0	0	liveness (F/U/GF/Buchi)					10	10	0	1
ltl2dba05.tlsf	0	0	liveness (F/U/GF/Buchi)					12	12	0	1
ltl2dba06.tlsf	0	0	liveness (F/U/GF/Buchi)					18	18	0	1
ltl2dba07.tlsf	0	0	liveness (F/U/GF/Buchi)					25	25	0	1
ltl2dba08.tlsf	0	0	GR(2+) generalized reactivity					23	23	0	1
ltl2dba09.tlsf	0	0	GR(2+) generalized reactivity					15	15	0	1
ltl2dba10.tlsf	0	0	liveness (F/U/GF/Buchi)					9	9	0	1
ltl2dba11.tlsf	0	0	liveness (F/U/GF/Buchi)					14	14	0	1
ltl2dba12.tlsf	0	0	liveness (F/U/GF/Buchi)					17	17	0	1
ltl2dba13.tlsf	0	0	liveness (F/U/GF/Buchi)					19	19	0	1
ltl2dba14.tlsf	0	0	liveness (F/U/GF/Buchi)					12	12	0	1
ltl2dba15.tlsf	0	0	liveness (F/U/GF/Buchi)					12	12	0	1
ltl2dba16.tlsf	0	0	liveness (F/U/GF/Buchi)					17	17	0	1
ltl2dba17.tlsf	0	0	liveness (F/U/GF/Buchi)					11	11	0	1
ltl2dba18.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
ltl2dba19.tlsf	0	0	liveness (F/U/GF/Buchi)					11	11	0	1
ltl2dba20.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
ltl2dba21.tlsf	0	0	liveness (F/U/GF/Buchi)					12	12	0	1
ltl2dba22.tlsf	1	0	(none / unrealizable verdict)					0	0	0	0
ltl2dba23.tlsf	0	0	liveness (F/U/GF/Buchi)					9	9	0	1
ltl2dba25.tlsf	0	0	liveness (F/U/GF/Buchi)					14	14	0	1
ltl2dba26.tlsf	0	0	liveness (F/U/GF/Buchi)					12	12	0	1
ltl2dba27.tlsf	0	0	GR(2+) generalized reactivity					8	8	0	1
ltl2dba_C2_pb_100_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					403	403	0	1
ltl2dba_C2_pb_10_pe_.tlsf	0	0	GR(2+) generalized reactivity					43	43	0	1
ltl2dba_C2_pb_12_pe_.tlsf	0	0	GR(2+) generalized reactivity					51	51	0	1
ltl2dba_C2_pb_14_pe_.tlsf	0	0	GR(2+) generalized reactivity					59	59	0	1
ltl2dba_C2_pb_16_pe_.tlsf	0	0	GR(2+) generalized reactivity					67	67	0	1
ltl2dba_C2_pb_1_pe_.tlsf	0	0	GR(2+) generalized reactivity					7	7	0	1
ltl2dba_C2_pb_25_pe_.tlsf	0	0	GR(2+) generalized reactivity					103	103	0	1
ltl2dba_C2_pb_2_pe_.tlsf	0	0	GR(2+) generalized reactivity					11	11	0	1
ltl2dba_C2_pb_3_pe_.tlsf	0	0	GR(2+) generalized reactivity					15	15	0	1
ltl2dba_C2_pb_4_pe_.tlsf	0	0	GR(2+) generalized reactivity					19	19	0	1
ltl2dba_C2_pb_50_pe_.tlsf	0	0	GR(2+) generalized reactivity					203	203	0	1
ltl2dba_C2_pb_5_pe_.tlsf	0	0	GR(2+) generalized reactivity					23	23	0	1
ltl2dba_C2_pb_60_pe_.tlsf	0	0	GR(2+) generalized reactivity					243	243	0	1
ltl2dba_C2_pb_6_pe_.tlsf	0	0	GR(2+) generalized reactivity					27	27	0	1
ltl2dba_C2_pb_70_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					283	283	0	1
ltl2dba_C2_pb_7_pe_.tlsf	0	0	GR(2+) generalized reactivity					31	31	0	1
ltl2dba_C2_pb_80_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					323	323	0	1
ltl2dba_C2_pb_8_pe_.tlsf	0	0	GR(2+) generalized reactivity					35	35	0	1
ltl2dba_C2_pb_9_pe_.tlsf	0	0	GR(2+) generalized reactivity					39	39	0	1
ltl2dba_C2_unreal_pb_100_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					44953	44953	0	1
ltl2dba_C2_unreal_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					448	448	0	1
ltl2dba_C2_unreal_pb_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					542	542	0	1
ltl2dba_C2_unreal_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					645	645	0	1
ltl2dba_C2_unreal_pb_13_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					757	757	0	1
ltl2dba_C2_unreal_pb_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					878	878	0	1
ltl2dba_C2_unreal_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1008	1008	0	1
ltl2dba_C2_unreal_pb_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1147	1147	0	1
ltl2dba_C2_unreal_pb_25_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					2803	2803	0	1
ltl2dba_C2_unreal_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					20	20	0	1
ltl2dba_C2_unreal_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					42	42	0	1
ltl2dba_C2_unreal_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					73	73	0	1
ltl2dba_C2_unreal_pb_50_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					11228	11228	0	1
ltl2dba_C2_unreal_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					113	113	0	1
ltl2dba_C2_unreal_pb_60_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					16173	16173	0	1
ltl2dba_C2_unreal_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					162	162	0	1
ltl2dba_C2_unreal_pb_70_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					22018	22018	0	1
ltl2dba_C2_unreal_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					220	220	0	1
ltl2dba_C2_unreal_pb_80_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					28763	28763	0	1
ltl2dba_C2_unreal_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					287	287	0	1
ltl2dba_C2_unreal_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					363	363	0	1
ltl2dba_E_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					33	33	0	1
ltl2dba_E_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					39	39	0	1
ltl2dba_E_pb_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					45	45	0	1
ltl2dba_E_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					48	48	0	1
ltl2dba_E_pb_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					51	51	0	1
ltl2dba_E_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					6	6	0	1
ltl2dba_E_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					9	9	0	1
ltl2dba_E_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					12	12	0	1
ltl2dba_E_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
ltl2dba_E_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					18	18	0	1
ltl2dba_E_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					21	21	0	1
ltl2dba_E_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					24	24	0	1
ltl2dba_E_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					27	27	0	1
ltl2dba_E_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					30	30	0	1
ltl2dba_Q_pb_100_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					600	600	0	1
ltl2dba_Q_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					60	60	0	1
ltl2dba_Q_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					72	72	0	1
ltl2dba_Q_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					90	90	0	1
ltl2dba_Q_pb_18_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					108	108	0	1
ltl2dba_Q_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					6	6	0	1
ltl2dba_Q_pb_25_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					150	150	0	1
ltl2dba_Q_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					12	12	0	1
ltl2dba_Q_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					18	18	0	1
ltl2dba_Q_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					24	24	0	1
ltl2dba_Q_pb_50_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					300	300	0	1
ltl2dba_Q_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					30	30	0	1
ltl2dba_Q_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					36	36	0	1
ltl2dba_Q_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					42	42	0	1
ltl2dba_Q_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					48	48	0	1
ltl2dba_R_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					79	79	0	1
ltl2dba_R_pb_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					87	87	0	1
ltl2dba_R_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					95	95	0	1
ltl2dba_R_pb_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					111	111	0	1
ltl2dba_R_pb_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					127	127	0	1
ltl2dba_R_pb_1_pe_.tlsf	0	0	GR(2+) generalized reactivity					7	7	0	1
ltl2dba_R_pb_2_pe_.tlsf	0	0	GR(2+) generalized reactivity					15	15	0	1
ltl2dba_R_pb_3_pe_.tlsf	0	0	GR(2+) generalized reactivity					23	23	0	1
ltl2dba_R_pb_4_pe_.tlsf	0	0	GR(2+) generalized reactivity					31	31	0	1
ltl2dba_R_pb_5_pe_.tlsf	0	0	GR(2+) generalized reactivity					39	39	0	1
ltl2dba_R_pb_6_pe_.tlsf	0	0	GR(2+) generalized reactivity					47	47	0	1
ltl2dba_R_pb_7_pe_.tlsf	0	0	GR(2+) generalized reactivity					55	55	0	1
ltl2dba_R_pb_8_pe_.tlsf	0	0	GR(2+) generalized reactivity					63	63	0	1
ltl2dba_U1_pb_100_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					203	203	0	1
ltl2dba_U1_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					23	23	0	1
ltl2dba_U1_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					27	27	0	1
ltl2dba_U1_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					33	33	0	1
ltl2dba_U1_pb_18_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					39	39	0	1
ltl2dba_U1_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					5	5	0	1
ltl2dba_U1_pb_25_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					53	53	0	1
ltl2dba_U1_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					7	7	0	1
ltl2dba_U1_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					9	9	0	1
ltl2dba_U1_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					11	11	0	1
ltl2dba_U1_pb_50_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					103	103	0	1
ltl2dba_U1_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					13	13	0	1
ltl2dba_U1_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
ltl2dba_U1_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					17	17	0	1
ltl2dba_U1_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					19	19	0	1
ltl2dba_U1_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					21	21	0	1
ltl2dba_alpha_pb_100_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					608	608	0	1
ltl2dba_alpha_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					68	68	0	1
ltl2dba_alpha_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					80	80	0	1
ltl2dba_alpha_pb_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					92	92	0	1
ltl2dba_alpha_pb_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					104	104	0	1
ltl2dba_alpha_pb_17_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					110	110	0	1
ltl2dba_alpha_pb_18_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					116	116	0	1
ltl2dba_alpha_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					14	14	0	1
ltl2dba_alpha_pb_20_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					128	128	0	1
ltl2dba_alpha_pb_25_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					158	158	0	1
ltl2dba_alpha_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					20	20	0	1
ltl2dba_alpha_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					26	26	0	1
ltl2dba_alpha_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					32	32	0	1
ltl2dba_alpha_pb_50_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					308	308	0	1
ltl2dba_alpha_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					38	38	0	1
ltl2dba_alpha_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					44	44	0	1
ltl2dba_alpha_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					50	50	0	1
ltl2dba_alpha_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					56	56	0	1
ltl2dba_beta_pb_100_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					603	603	0	1
ltl2dba_beta_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					63	63	0	1
ltl2dba_beta_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					93	93	0	1
ltl2dba_beta_pb_18_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					111	111	0	1
ltl2dba_beta_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					9	9	0	1
ltl2dba_beta_pb_20_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					123	123	0	1
ltl2dba_beta_pb_25_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					153	153	0	1
ltl2dba_beta_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					15	15	0	1
ltl2dba_beta_pb_30_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					183	183	0	1
